#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2020,12,12,9,40,999,99,99,0.77,4.55,3.95,205,9999,999,13.6,999,99,99
2020,12,12,9,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,10,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,10,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,10,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,10,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,10,40,999,99,99,0.71,4.76,3.9,210,9999,999,13.6,999,99,99
2020,12,12,10,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,11,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,11,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,11,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,11,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,11,40,999,99,99,0.73,4.55,4.02,216,9999,999,13.6,999,99,99
2020,12,12,11,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,12,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,12,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,12,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,12,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,12,40,999,99,99,0.7,4.76,4.01,196,9999,999,13.5,999,99,99
2020,12,12,12,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,13,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,13,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,13,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,13,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,13,40,999,99,99,0.63,4.17,3.91,203,9999,999,13.5,999,99,99
2020,12,12,13,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,14,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,14,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,14,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,14,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,14,40,999,99,99,0.65,4.35,4.06,205,9999,999,13.5,999,99,99
2020,12,12,14,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,15,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,15,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,15,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,15,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,15,40,999,99,99,0.65,4.55,4.17,213,9999,999,13.5,999,99,99
2020,12,12,15,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,16,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,16,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,16,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,16,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,16,40,999,99,99,0.64,4.55,4.13,214,9999,999,13.5,999,99,99
2020,12,12,16,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,17,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,17,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,17,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,17,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,17,40,999,99,99,0.64,4.35,4.06,185,9999,999,13.5,999,99,99
2020,12,12,17,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,18,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,18,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,18,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,12,18,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,18,40,999,99,99,0.63,4.17,4.07,208,9999,999,13.5,999,99,99
2020,12,12,18,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,19,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,19,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,19,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,19,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,19,40,999,99,99,0.68,4.17,3.89,186,9999,999,13.5,999,99,99
2020,12,12,19,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,20,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,20,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,20,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,20,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,20,40,999,99,99,0.75,4.17,3.87,196,9999,999,13.5,999,99,99
2020,12,12,20,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,21,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,21,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,21,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,21,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,21,40,999,99,99,0.78,4.35,3.76,193,9999,999,13.5,999,99,99
2020,12,12,21,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,22,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,22,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,22,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,22,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,22,40,999,99,99,0.83,4.17,3.94,204,9999,999,13.5,999,99,99
2020,12,12,22,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,23,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,23,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,23,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,23,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,12,23,40,999,99,99,0.86,4.35,3.99,197,9999,999,13.5,999,99,99
2020,12,12,23,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,0,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,0,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,0,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,0,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,0,40,999,99,99,0.99,4.35,4.2,204,9999,999,13.5,999,99,99
2020,12,13,0,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,1,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,1,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,1,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,1,30,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,1,40,999,99,99,1.15,4.55,4.33,196,9999,999,13.5,999,99,99
2020,12,13,1,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,2,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,2,10,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,2,20,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,2,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,2,40,999,99,99,1.26,4.55,4.44,185,9999,999,13.6,999,99,99
2020,12,13,2,50,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,3,0,999,99,99,99,99,99,999,9999,999,13.5,999,99,99
2020,12,13,3,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,3,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,3,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,3,40,999,99,99,1.27,4.76,4.42,184,9999,999,13.6,999,99,99
2020,12,13,3,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,4,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,4,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,4,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,4,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,4,40,999,99,99,1.27,5,4.48,195,9999,999,13.6,999,99,99
2020,12,13,4,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,5,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,5,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,5,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,5,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,5,40,999,99,99,1.31,5.56,4.63,175,9999,999,13.6,999,99,99
2020,12,13,5,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,6,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,6,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,6,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,6,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,6,40,999,99,99,1.32,5.56,4.66,168,9999,999,13.6,999,99,99
2020,12,13,6,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,7,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,7,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,7,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,7,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,7,40,999,99,99,1.37,5.26,4.54,199,9999,999,13.6,999,99,99
2020,12,13,7,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,8,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,8,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,8,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,8,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,8,40,999,99,99,1.32,6.25,4.84,161,9999,999,13.6,999,99,99
2020,12,13,8,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,9,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,9,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,9,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,9,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,9,40,999,99,99,1.39,6.67,4.69,144,9999,999,13.6,999,99,99
2020,12,13,9,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,10,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,10,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,10,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,10,30,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,10,40,999,99,99,1.47,5.88,4.64,181,9999,999,13.6,999,99,99
2020,12,13,10,50,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,11,0,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,11,10,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,11,20,999,99,99,99,99,99,999,9999,999,13.6,999,99,99
2020,12,13,11,30,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,11,40,999,99,99,1.64,5,4.67,214,9999,999,13.7,999,99,99
2020,12,13,11,50,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,12,0,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,12,10,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,12,20,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,12,30,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,12,40,999,99,99,1.66,7.14,4.91,152,9999,999,13.7,999,99,99
2020,12,13,12,50,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,13,0,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,13,10,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,13,20,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,13,30,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,13,40,999,99,99,1.69,5.56,5.14,211,9999,999,13.7,999,99,99
2020,12,13,13,50,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,14,0,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,14,10,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,14,20,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,14,30,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,14,40,999,99,99,1.56,5.56,4.98,207,9999,999,13.7,999,99,99
2020,12,13,14,50,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,15,0,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,15,10,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,15,20,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,15,30,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,15,40,999,99,99,1.56,7.14,5.09,156,9999,999,13.7,999,99,99
2020,12,13,15,50,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,16,0,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,16,10,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,16,20,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,16,30,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,16,40,999,99,99,1.51,5.56,5.17,204,9999,999,13.7,999,99,99
2020,12,13,16,50,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,17,0,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,17,10,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,17,20,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,17,30,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,17,40,999,99,99,1.39,7.14,5.2,166,9999,999,13.7,999,99,99
2020,12,13,17,50,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,18,0,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,18,10,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,18,20,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,18,30,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,18,40,999,99,99,1.36,5.88,5.18,179,9999,999,13.7,999,99,99
2020,12,13,18,50,999,99,99,99,99,99,999,9999,999,13.7,999,99,99
2020,12,13,19,0,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,13,19,10,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,13,19,20,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,13,19,30,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,13,19,40,999,99,99,1.36,6.25,5.12,178,9999,999,13.8,999,99,99
2020,12,13,19,50,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,13,20,0,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,13,20,10,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,13,20,20,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,13,20,30,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,13,20,40,999,99,99,1.43,6.67,5.42,167,9999,999,13.8,999,99,99
2020,12,13,20,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,13,21,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,13,21,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,13,21,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,13,21,30,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,13,21,40,999,99,99,1.38,7.69,5.16,150,9999,999,13.9,999,99,99
2020,12,13,21,50,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,13,22,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,13,22,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,13,22,20,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,13,22,30,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,13,22,40,999,99,99,1.38,7.69,5.36,158,9999,999,14,999,99,99
2020,12,13,22,50,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,13,23,0,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,13,23,10,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,13,23,20,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,13,23,30,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,13,23,40,999,99,99,1.3,7.69,5.43,164,9999,999,13.9,999,99,99
2020,12,13,23,50,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,0,0,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,0,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,0,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,0,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,0,40,999,99,99,1.26,7.69,5.47,170,9999,999,13.9,999,99,99
2020,12,14,0,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,1,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,1,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,1,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,1,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,1,40,999,99,99,1.25,7.69,5,168,9999,999,13.9,999,99,99
2020,12,14,1,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,2,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,2,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,2,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,2,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,2,40,999,99,99,1.36,7.14,4.74,171,9999,999,13.9,999,99,99
2020,12,14,2,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,3,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,3,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,3,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,3,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,3,40,999,99,99,1.21,7.69,4.52,180,9999,999,13.9,999,99,99
2020,12,14,3,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,4,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,4,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,4,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,4,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,4,40,999,99,99,1.32,5.26,4.61,298,9999,999,13.9,999,99,99
2020,12,14,4,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,5,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,5,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,5,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,5,30,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,5,40,999,99,99,1.26,5.56,4.82,288,9999,999,14,999,99,99
2020,12,14,5,50,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,6,0,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,6,10,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,6,20,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,6,30,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,6,40,999,99,99,1.18,5,4.87,296,9999,999,14,999,99,99
2020,12,14,6,50,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,7,0,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,7,10,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,7,20,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,7,30,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,7,40,999,99,99,1.15,7.14,4.96,165,9999,999,14,999,99,99
2020,12,14,7,50,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,8,0,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,8,10,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,8,20,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,8,30,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,8,40,999,99,99,1.08,7.14,4.94,167,9999,999,14,999,99,99
2020,12,14,8,50,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,9,0,999,99,99,99,99,99,999,9999,999,14,999,99,99
2020,12,14,9,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,9,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,9,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,9,40,999,99,99,0.93,7.14,4.74,175,9999,999,13.9,999,99,99
2020,12,14,9,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,10,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,10,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,10,20,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,10,30,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,10,40,999,99,99,0.92,6.25,4.92,159,9999,999,13.8,999,99,99
2020,12,14,10,50,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,11,0,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,11,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,11,20,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,11,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,11,40,999,99,99,0.85,6.67,4.68,161,9999,999,13.8,999,99,99
2020,12,14,11,50,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,12,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,12,10,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,12,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,12,30,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,12,40,999,99,99,0.83,7.14,4.76,158,9999,999,13.9,999,99,99
2020,12,14,12,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,13,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,13,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,13,20,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,13,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,13,40,999,99,99,0.81,6.67,4.82,160,9999,999,13.9,999,99,99
2020,12,14,13,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,14,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,14,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,14,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,14,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,14,40,999,99,99,0.81,6.67,4.56,157,9999,999,13.9,999,99,99
2020,12,14,14,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,15,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,15,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,15,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,15,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,15,40,999,99,99,0.83,7.69,4.25,126,9999,999,13.9,999,99,99
2020,12,14,15,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,16,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,16,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,16,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,16,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,16,40,999,99,99,0.95,6.67,4.13,166,9999,999,13.9,999,99,99
2020,12,14,16,50,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,17,0,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,17,10,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,17,20,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,17,30,999,99,99,99,99,99,999,9999,999,13.9,999,99,99
2020,12,14,17,40,999,99,99,1.02,3.57,4.28,36,9999,999,13.9,999,99,99
2020,12,14,17,50,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,18,0,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,18,10,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
2020,12,14,18,20,999,99,99,99,99,99,999,9999,999,13.8,999,99,99
